0.006112, 0.244473, 50
0.024503, 0.367831, 50
0.055172, 0.613373, 50
0.098142, 0.859397, 50
0.153447, 1.106097, 50
0.221130, 1.353665, 50
0.301245, 1.602296, 50
0.393854, 1.852187, 50
0.499031, 2.103535, 50
0.616858, 2.356540, 50
0.747428, 2.611409, 50
0.890846, 2.868350, 50
1.047225, 3.127582, 50
1.216691, 3.389329, 50
1.399383, 3.653827, 50
1.595449, 3.921321, 50
1.805052, 4.192069, 50
2.028369, 4.466338, 50
2.265589, 4.744400, 50
2.516916, 5.026530, 50
2.782565, 5.312993, 50
3.062766, 5.604025, 50
3.357757, 5.899807, 50
3.660959, 6.064050, 50
3.959170, 5.964224, 50
4.245758, 5.731745, 50
4.520465, 5.494135, 50
4.783041, 5.251521, 50
5.033246, 5.004108, 50
5.270855, 4.752176, 50
5.495658, 4.496065, 50
5.707466, 4.236167, 50
5.906112, 3.972903, 50
6.091447, 3.706707, 50
6.263347, 3.438009, 50
6.421708, 3.167222, 50
6.566445, 2.894726, 50
6.697488, 2.620863, 50
6.814784, 2.345933, 50
6.918294, 2.070191, 50
7.007986, 1.793846, 50
7.083840, 1.517067, 50
7.145839, 1.239987, 50
7.193974, 0.962704, 50
7.228239, 0.685291, 50
7.248629, 0.407801, 50
7.255355, 0.134521, 50
7.255355, 0.000000, 50
7.255355, 0.000000, 50
