0.003678, 0.147119, 50
0.016969, 0.265817, 50
0.046844, 0.597508, 50
0.096546, 0.994033, 50
0.165933, 1.387735, 50
0.254796, 1.777267, 50
0.362848, 2.161045, 50
0.489705, 2.537141, 50
0.634863, 2.903153, 50
0.797665, 3.256032, 50
0.977258, 3.591871, 50
1.172541, 3.905651, 50
1.382091, 4.191014, 50
1.604101, 4.440194, 50
1.836327, 4.644519, 50
2.076146, 4.796376, 50
2.320859, 4.894254, 50
2.568496, 4.952759, 50
2.819310, 5.016272, 50
3.077516, 5.164127, 50
3.351749, 5.484653, 50
3.652683, 6.018683, 50
3.989030, 6.726941, 50
4.365155, 7.522504, 50
4.781497, 8.326821, 50
5.236270, 9.095475, 50
5.795570, 11.185984, 50
6.380367, 11.695939, 50
6.987231, 12.137295, 50
7.616164, 12.578651, 50
8.263486, 12.946448, 50
8.921843, 13.167126, 50
9.581757, 13.198297, 50
10.233755, 13.039959, 50
10.870480, 12.734503, 50
11.486696, 12.324318, 50
12.080844, 11.882961, 50
12.652925, 11.441605, 50
13.202937, 11.000249, 50
13.730882, 10.558893, 50
14.236759, 10.117537, 50
14.720568, 9.676181, 50
15.182309, 9.234824, 50
15.621982, 8.793468, 50
16.039588, 8.352112, 50
16.489083, 8.989907, 50
17.004599, 10.310310, 50
17.535852, 10.625072, 50
18.078375, 10.850455, 50
18.609801, 10.628509, 50
19.099254, 9.789075, 50
19.528377, 8.582446, 50
19.896229, 7.357053, 50
20.210040, 6.276213, 50
20.477831, 5.355816, 50
20.705980, 4.562986, 50
20.899066, 3.861726, 50
21.060276, 3.224193, 50
21.191813, 2.630733, 50
21.295198, 2.067707, 50
21.371473, 1.525495, 50
21.421326, 0.997059, 50
21.447650, 0.526483, 50
21.457403, 0.195072, 50
21.459222, 0.036373, 50
21.459222, 0.000000, 50
