0.006184, 0.247347, 50
0.024735, 0.371021, 50
0.055653, 0.618369, 50
0.098939, 0.865716, 50
0.154592, 1.113064, 50
0.222613, 1.360411, 50
0.303001, 1.607758, 50
0.395756, 1.855106, 50
0.500879, 2.102453, 50
0.618369, 2.349801, 50
0.748226, 2.597148, 50
0.890451, 2.844496, 50
1.045043, 3.091843, 50
1.212003, 3.339191, 50
1.391329, 3.586538, 50
1.583024, 3.833886, 50
1.787085, 4.081233, 50
2.003514, 4.328580, 50
2.232311, 4.575928, 50
2.473475, 4.823275, 50
2.727006, 5.070623, 50
2.992904, 5.317970, 50
3.271170, 5.565318, 50
3.561803, 5.812665, 50
3.864804, 6.060013, 50
4.180172, 6.307360, 50
4.507907, 6.554708, 50
4.848010, 6.802055, 50
5.200480, 7.049402, 50
5.565318, 7.296750, 50
5.942523, 7.544097, 50
6.332095, 7.791445, 50
6.734034, 8.038792, 50
7.148341, 8.286140, 50
7.575016, 8.533487, 50
8.014058, 8.780835, 50
8.465467, 9.028182, 50
8.929243, 9.275530, 50
9.405387, 9.522877, 50
9.893898, 9.770224, 50
10.394777, 10.017572, 50
10.896057, 10.025608, 50
11.385372, 9.786298, 50
11.862320, 9.538950, 50
12.326900, 9.291603, 50
12.779112, 9.044255, 50
13.218958, 8.796908, 50
13.646436, 8.549560, 50
14.061547, 8.302213, 50
14.464290, 8.054865, 50
14.854666, 7.807518, 50
15.212941, 7.165500, 50
15.543915, 6.619477, 50
15.859030, 6.302299, 50
16.158414, 5.987691, 50
16.442281, 5.677344, 50
16.710946, 5.373296, 50
16.964836, 5.077789, 50
17.204488, 4.793048, 50
17.430538, 4.521009, 50
17.643690, 4.263031, 50
17.844674, 4.019680, 50
18.034205, 3.790617, 50
18.212937, 3.574649, 50
18.381433, 3.369906, 50
18.540138, 3.174109, 50
18.689380, 2.984848, 50
18.829372, 2.799834, 50
18.960225, 2.617061, 50
19.081970, 2.434897, 50
19.194576, 2.252111, 50
19.297968, 2.067842, 50
19.392045, 1.881549, 50
19.476693, 1.692953, 50
19.551792, 1.501975, 50
19.617226, 1.308684, 50
19.672888, 1.113254, 50
19.718685, 0.915934, 50
19.754536, 0.717019, 50
19.780378, 0.516836, 50
19.796164, 0.315729, 50
19.801867, 0.114056, 50
19.802195, 0.006560, 50
19.802195, 0.000000, 50
