0.003684, 0.147365, 50
0.014736, 0.221047, 50
0.033157, 0.368412, 50
0.058946, 0.515776, 50
0.092103, 0.663141, 50
0.132628, 0.810505, 50
0.180522, 0.957870, 50
0.235783, 1.105235, 50
0.298413, 1.252599, 50
0.368412, 1.399964, 50
0.445778, 1.547328, 50
0.530513, 1.694693, 50
0.622615, 1.842058, 50
0.722087, 1.989422, 50
0.828926, 2.136787, 50
0.943134, 2.284152, 50
1.064709, 2.431516, 50
1.193653, 2.578881, 50
1.329966, 2.726245, 50
1.473646, 2.873610, 50
1.624695, 3.020975, 50
1.783112, 3.168339, 50
1.948897, 3.315704, 50
2.122050, 3.463068, 50
2.302572, 3.610433, 50
2.490462, 3.757798, 50
2.685720, 3.905162, 50
2.888346, 4.052527, 50
3.098341, 4.199892, 50
3.315704, 4.347256, 50
3.540435, 4.494621, 50
3.772534, 4.641985, 50
4.012002, 4.789350, 50
4.258837, 4.936715, 50
4.513041, 5.084079, 50
4.774614, 5.231444, 50
5.043554, 5.378808, 50
5.319863, 5.526173, 50
5.603539, 5.673538, 50
5.894585, 5.820902, 50
6.192998, 5.968267, 50
6.498780, 6.115632, 50
6.811929, 6.262996, 50
7.132447, 6.410361, 50
7.460334, 6.557725, 50
7.795588, 6.705090, 50
8.138211, 6.852455, 50
8.488202, 6.999819, 50
8.845561, 7.147184, 50
9.210288, 7.294548, 50
9.582384, 7.441913, 50
9.961848, 7.589278, 50
10.348680, 7.736642, 50
10.742880, 7.884007, 50
11.144449, 8.031372, 50
11.546142, 8.033854, 50
11.940590, 7.888972, 50
12.327671, 7.741607, 50
12.707383, 7.594243, 50
13.079727, 7.446878, 50
13.444702, 7.299513, 50
13.802310, 7.152149, 50
14.119963, 6.353056, 50
14.391174, 5.424224, 50
14.659919, 5.374897, 50
14.927310, 5.347819, 50
15.193997, 5.333740, 50
15.460219, 5.324455, 50
15.725904, 5.313699, 50
15.990769, 5.297299, 50
16.254413, 5.272879, 50
16.516383, 5.239399, 50
16.776218, 5.196700, 50
17.033475, 5.145138, 50
17.287741, 5.085329, 50
17.538640, 5.017972, 50
17.785827, 4.943748, 50
18.028990, 4.863259, 50
18.267840, 4.777000, 50
18.502108, 4.685351, 50
18.731537, 4.588576, 50
18.955879, 4.486841, 50
19.174890, 4.380221, 50
19.388326, 4.268731, 50
19.595944, 4.152341, 50
19.797494, 4.031002, 50
19.992727, 3.904669, 50
20.181393, 3.773327, 50
20.363243, 3.637001, 50
20.538032, 3.495779, 50
20.705523, 3.349811, 50
20.865489, 3.199315, 50
21.017717, 3.044574, 50
21.162013, 2.885919, 50
21.298200, 2.723724, 50
21.426119, 2.558385, 50
21.545634, 2.390306, 50
21.656628, 2.219887, 50
21.759004, 2.047506, 50
21.852679, 1.873514, 50
21.937591, 1.698227, 50
22.013687, 1.521919, 50
22.080928, 1.344827, 50
22.139285, 1.167146, 50
22.188737, 0.989034, 50
22.229268, 0.810618, 50
22.260868, 0.631991, 50
22.283529, 0.453227, 50
22.297248, 0.274378, 50
22.302022, 0.095483, 50
22.302173, 0.003014, 50
22.302173, 0.000000, 50
