0.003657, 0.146298, 50
0.014630, 0.219446, 50
0.032917, 0.365744, 50
0.058519, 0.512042, 50
0.091436, 0.658339, 50
0.131668, 0.804637, 50
0.179215, 0.950935, 50
0.234076, 1.097232, 50
0.296253, 1.243530, 50
0.365744, 1.389827, 50
0.442550, 1.536125, 50
0.526671, 1.682423, 50
0.618107, 1.828720, 50
0.716858, 1.975018, 50
0.822924, 2.121315, 50
0.936305, 2.267613, 50
1.057000, 2.413911, 50
1.185011, 2.560208, 50
1.320336, 2.706506, 50
1.462976, 2.852804, 50
1.607468, 2.889842, 50
1.746497, 2.780584, 50
1.878212, 2.634286, 50
2.002611, 2.487988, 50
2.119696, 2.341691, 50
2.229465, 2.195393, 50
2.331920, 2.049095, 50
2.427060, 1.902798, 50
2.514885, 1.756500, 50
2.595395, 1.610203, 50
2.668590, 1.463905, 50
2.734471, 1.317607, 50
2.793036, 1.171310, 50
2.844287, 1.025012, 50
2.888223, 0.878715, 50
2.924843, 0.732417, 50
2.954149, 0.586119, 50
2.976141, 0.439822, 50
2.990817, 0.293524, 50
2.998178, 0.147226, 50
3.000030, 0.037039, 50
3.000030, 0.000000, 50
