0.006163, 0.246527, 50
0.024653, 0.369790, 50
0.055469, 0.616317, 50
0.098611, 0.862844, 50
0.154079, 1.109371, 50
0.221874, 1.355898, 50
0.301995, 1.602425, 50
0.394443, 1.848952, 50
0.499217, 2.095479, 50
0.616317, 2.342005, 50
0.745744, 2.588532, 50
0.887497, 2.835059, 50
1.041576, 3.081586, 50
1.207982, 3.328113, 50
1.386714, 3.574640, 50
1.577772, 3.821167, 50
1.781157, 4.067694, 50
1.996868, 4.314220, 50
2.224905, 4.560747, 50
2.465269, 4.807274, 50
2.717959, 5.053801, 50
2.982975, 5.300328, 50
3.260318, 5.546855, 50
3.549987, 5.793382, 50
3.851983, 6.039909, 50
4.166304, 6.286436, 50
4.492952, 6.532962, 50
4.831927, 6.779489, 50
5.183228, 7.026016, 50
5.546855, 7.272543, 50
5.922808, 7.519070, 50
6.311088, 7.765597, 50
6.711694, 8.012124, 50
7.124627, 8.258651, 50
7.549886, 8.505177, 50
7.987471, 8.751704, 50
8.437383, 8.998231, 50
8.899620, 9.244758, 50
9.374185, 9.491285, 50
9.861075, 9.737812, 50
10.360292, 9.984339, 50
10.865158, 10.097312, 50
11.363346, 9.963758, 50
11.849207, 9.717231, 50
12.322742, 9.470704, 50
12.783951, 9.224177, 50
13.232834, 8.977650, 50
13.669390, 8.731123, 50
14.093620, 8.484596, 50
14.505523, 8.238070, 50
14.925184, 8.393204, 50
15.344888, 8.394086, 50
15.750185, 8.105951, 50
16.141052, 7.817339, 50
16.517501, 7.528981, 50
16.879575, 7.241476, 50
17.227340, 6.955290, 50
17.560878, 6.670768, 50
17.880286, 6.388152, 50
18.185665, 6.107593, 50
18.477124, 5.829174, 50
18.754770, 5.552919, 50
19.018710, 5.278810, 50
19.269050, 5.006799, 50
19.505891, 4.736813, 50
19.729329, 4.468764, 50
19.939457, 4.202553, 50
20.136361, 3.938075, 50
20.320122, 3.675221, 50
20.490816, 3.413879, 50
20.648513, 3.153939, 50
20.793277, 2.895288, 50
20.925168, 2.637818, 50
21.044239, 2.381419, 50
21.150538, 2.125985, 50
21.244109, 1.871408, 50
21.324988, 1.617585, 50
21.393208, 1.364412, 50
21.448798, 1.111785, 50
21.491778, 0.859603, 50
21.522166, 0.607765, 50
21.539975, 0.356170, 50
21.545735, 0.115210, 50
21.545735, 0.000000, 50
21.545735, 0.000000, 50
