0.006233, 0.249340, 50
0.024934, 0.374009, 50
0.056101, 0.623349, 50
0.099736, 0.872689, 50
0.155837, 1.122028, 50
0.224406, 1.371368, 50
0.305441, 1.620708, 50
0.398943, 1.870047, 50
0.504913, 2.119387, 50
0.623349, 2.368726, 50
0.754252, 2.618066, 50
0.897623, 2.867406, 50
1.053460, 3.116745, 50
1.221764, 3.366085, 50
1.402535, 3.615424, 50
1.595774, 3.864764, 50
1.801479, 4.114104, 50
2.019651, 4.363443, 50
2.250290, 4.612783, 50
2.493396, 4.862123, 50
2.748969, 5.111462, 50
3.017009, 5.360802, 50
3.297516, 5.610141, 50
3.590491, 5.859481, 50
3.895932, 6.108821, 50
4.213840, 6.358160, 50
4.544215, 6.607500, 50
4.887057, 6.856840, 50
5.242366, 7.106179, 50
5.610141, 7.355519, 50
5.990384, 7.604858, 50
6.383094, 7.854198, 50
6.788271, 8.103538, 50
7.205915, 8.352877, 50
7.636026, 8.602217, 50
8.078604, 8.851556, 50
8.533648, 9.100896, 50
9.001160, 9.350236, 50
9.481139, 9.599575, 50
9.973585, 9.848915, 50
10.478498, 10.098255, 50
10.985852, 10.147087, 50
11.483181, 9.946581, 50
11.968043, 9.697241, 50
12.440438, 9.447901, 50
12.900366, 9.198562, 50
13.347827, 8.949222, 50
13.782821, 8.699883, 50
14.205349, 8.450543, 50
14.615409, 8.201203, 50
15.014054, 7.972915, 50
15.425207, 8.223048, 50
15.809892, 7.693701, 50
16.169880, 7.199764, 50
16.506375, 6.729901, 50
16.820167, 6.275829, 50
17.111778, 5.832229, 50
17.381614, 5.396719, 50
17.630113, 4.969979, 50
17.857906, 4.555863, 50
18.065965, 4.161175, 50
18.255700, 3.794709, 50
18.428967, 3.465336, 50
18.587940, 3.179466, 50
18.734881, 2.938809, 50
18.871859, 2.739568, 50
19.000532, 2.573460, 50
19.122032, 2.430000, 50
19.236976, 2.298880, 50
19.345556, 2.171599, 50
19.447660, 2.042085, 50
19.542990, 1.906587, 50
19.631150, 1.763202, 50
19.711716, 1.611321, 50
19.784274, 1.451160, 50
19.848444, 1.283404, 50
19.903893, 1.108981, 50
19.950339, 0.928912, 50
19.987550, 0.744234, 50
20.015348, 0.555955, 50
20.033601, 0.365047, 50
20.042223, 0.172442, 50
20.044118, 0.037906, 50
20.044118, 0.000000, 50
