0.003700, 0.148018, 50
0.023370, 0.393384, 50
0.067626, 0.885137, 50
0.141378, 1.475038, 50
0.244567, 2.063762, 50
0.377019, 2.649046, 50
0.538362, 3.226860, 50
0.727918, 3.791130, 50
0.944611, 4.333860, 50
1.186906, 4.845898, 50
1.452824, 5.318350, 50
1.740039, 5.744298, 50
2.046043, 6.120086, 50
2.368315, 6.445447, 50
2.704427, 6.722241, 50
3.048119, 6.873842, 50
3.389968, 6.836966, 50
3.720900, 6.618646, 50
4.032919, 6.240388, 50
4.319773, 5.737076, 50
4.576933, 5.143189, 50
4.803983, 4.541016, 50
5.003378, 3.987902, 50
5.177651, 3.485455, 50
5.329291, 3.032798, 50
5.460569, 2.625562, 50
5.573384, 2.256295, 50
5.669179, 1.915899, 50
5.748946, 1.595343, 50
5.813294, 1.286963, 50
5.862549, 0.985092, 50
5.896853, 0.686083, 50
5.916743, 0.397809, 50
5.925202, 0.169160, 50
5.927193, 0.039831, 50
5.927193, 0.000000, 50
