0.005410, 0.216381, 50
0.021935, 0.330515, 50
0.054885, 0.658992, 50
0.104056, 0.983421, 50
0.169150, 1.301889, 50
0.249785, 1.612700, 50
0.345517, 1.914623, 50
0.455882, 2.207303, 50
0.580476, 2.491892, 50
0.719071, 2.771894, 50
0.871774, 3.054069, 50
1.039224, 3.348992, 50
1.222753, 3.670571, 50
1.424447, 4.033888, 50
1.647020, 4.451454, 50
1.893486, 4.929318, 50
2.166747, 5.465226, 50
2.469251, 6.050079, 50
2.802843, 6.671836, 50
3.168829, 7.319721, 50
3.568185, 7.987136, 50
4.001836, 8.673001, 50
4.465299, 9.269272, 50
4.942761, 9.549229, 50
5.417514, 9.495059, 50
5.883219, 9.314117, 50
6.338954, 9.114698, 50
6.783732, 8.895546, 50
7.216228, 8.649928, 50
7.634580, 8.367036, 50
8.036327, 8.034944, 50
8.418568, 7.644810, 50
8.778303, 7.194701, 50
9.112849, 6.690918, 50
9.420152, 6.146065, 50
9.698910, 5.575158, 50
9.948507, 4.991946, 50
10.168848, 4.406825, 50
10.360169, 3.826408, 50
10.522873, 3.254097, 50
10.657423, 2.690981, 50
10.764256, 2.136672, 50
10.843752, 1.589925, 50
10.896205, 1.049044, 50
10.922096, 0.517831, 50
10.928493, 0.127929, 50
10.928493, 0.000000, 50
