0.003307, 0.132260, 50
0.019567, 0.325218, 50
0.056171, 0.732079, 50
0.117227, 1.221116, 50
0.202800, 1.711451, 50
0.312961, 2.203220, 50
0.447768, 2.696140, 50
0.607234, 3.189328, 50
0.791291, 3.681136, 50
0.999740, 4.168986, 50
1.232206, 4.649320, 50
1.488091, 5.117699, 50
1.766549, 5.569152, 50
2.066488, 5.998780, 50
2.386613, 6.402500, 50
2.725500, 6.777737, 50
3.081689, 7.123796, 50
3.453777, 7.441742, 50
3.840467, 7.733812, 50
4.240594, 8.002535, 50
4.653084, 8.249804, 50
5.073483, 8.407971, 50
5.494256, 8.415467, 50
5.906716, 8.249200, 50
6.302762, 7.920923, 50
6.676451, 7.473772, 50
7.023870, 6.948383, 50
7.344493, 6.412464, 50
7.639434, 5.898824, 50
7.909924, 5.409801, 50
8.157320, 4.947907, 50
8.383064, 4.514895, 50
8.588614, 4.110996, 50
8.775342, 3.734550, 50
8.944449, 3.382148, 50
9.096909, 3.049191, 50
9.233441, 2.730645, 50
9.354528, 2.421741, 50
9.460450, 2.118446, 50
9.551335, 1.817692, 50
9.627204, 1.517379, 50
9.688017, 1.216266, 50
9.733707, 0.913792, 50
9.764202, 0.609906, 50
9.780727, 0.330498, 50
9.787080, 0.127053, 50
9.788348, 0.025368, 50
9.788348, 0.000000, 50
